Filename	Segment	WC	WPS	Sixltr	Dic	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
40.Boxer.9.14.06.docx	1.00	176.00	11.00	22.73	77.27	52.84	17.61	10.80	5.11	4.55	0.00	0.57	0.57	6.82	6.25	17.05	12.50	1.70	11.93	1.14	2.84	10.23	1.70	0.57	1.14	0.57	0.00	9.09	0.00	0.57	0.00	6.82	4.55	2.27	0.00	1.70	0.00	10.80	0.57	0.57	0.57	1.14	1.14	1.14	5.68	1.14	2.27	0.57	1.70	0.00	1.14	0.00	0.57	0.57	0.00	14.77	3.41	6.82	3.98	0.00	1.14	1.14	0.57	0.00	0.00	1.70	0.00	0.00	0.00	9.09	5.11	0.00	0.00	0.57	0.00	1.14	0.00	0.00	0.00	0.57	16.48
400.Roberts.3.22.99.docx	1.00	2770.00	18.10	29.39	74.66	47.47	7.80	3.97	1.48	1.77	0.07	0.32	0.32	3.83	9.42	11.84	7.18	1.70	6.21	1.26	3.07	12.60	5.31	1.73	2.09	0.43	0.00	6.86	0.32	0.07	0.51	4.33	2.71	1.55	0.25	1.08	0.07	16.93	2.89	2.64	1.70	2.24	1.41	1.52	4.44	2.09	0.90	0.25	0.43	0.25	0.14	0.04	0.11	0.00	0.00	12.06	1.62	5.34	4.37	4.40	2.56	0.18	0.07	0.54	0.04	0.43	0.07	0.04	0.00	6.10	5.99	1.73	0.58	0.94	0.00	0.25	0.00	1.70	0.00	0.22	17.51
401.Roberts.9.30.98.docx	1.00	2003.00	17.73	26.26	75.44	51.67	11.03	5.79	2.10	2.40	0.35	0.40	0.55	5.24	8.84	13.53	9.44	2.30	7.79	1.15	3.10	11.88	5.94	1.25	1.85	0.95	0.00	8.39	0.10	0.10	1.10	4.39	2.40	1.90	0.55	0.65	0.30	15.63	1.45	1.50	1.20	1.75	1.20	1.00	6.29	2.10	1.05	0.00	0.65	0.35	0.20	0.05	0.10	0.00	0.05	12.38	2.05	5.79	4.14	2.50	1.55	0.30	0.10	0.30	0.15	0.35	0.05	0.05	0.00	6.64	6.49	0.45	0.15	0.70	0.00	0.10	0.00	3.05	0.00	0.45	18.02
402.Kennedy.10.10.02.docx	1.00	6527.00	22.98	34.38	70.91	42.85	8.09	4.70	0.75	2.30	0.00	1.06	0.60	3.39	7.19	9.81	6.25	1.39	4.72	1.59	2.36	12.04	5.06	1.36	1.69	0.44	0.00	6.79	0.11	0.12	0.46	8.86	2.94	5.82	0.87	3.88	0.61	15.52	1.98	1.98	1.55	2.01	1.30	1.26	4.63	2.22	0.78	0.15	0.43	0.18	0.58	0.11	0.35	0.05	0.08	11.28	1.32	6.19	3.68	3.29	3.32	0.21	0.26	0.31	0.17	1.21	0.03	0.11	0.02	5.87	5.48	0.15	0.12	0.06	0.00	0.95	0.00	2.41	0.02	0.03	15.11
403.Lieberman.10.10.02.docx	1.00	5804.00	18.97	30.51	72.19	46.92	10.41	5.69	1.90	2.39	0.21	0.93	0.26	4.72	8.03	11.35	7.34	1.46	7.01	1.22	2.43	11.96	5.17	0.95	1.57	0.81	0.00	6.96	0.03	0.21	0.65	5.51	2.17	3.27	0.53	2.27	0.21	16.23	2.38	2.48	1.57	2.00	1.31	1.40	4.77	2.08	0.90	0.24	0.53	0.09	0.50	0.16	0.29	0.02	0.03	10.68	1.77	5.00	3.65	2.88	2.88	0.22	0.10	0.34	0.24	0.53	0.09	0.00	0.05	5.72	6.37	0.17	0.19	0.38	0.00	0.50	0.00	2.00	0.02	0.05	15.42
404.McCain.10.10.02.docx	1.00	5817.00	20.63	31.75	72.20	44.92	9.61	5.60	0.88	2.22	0.03	1.67	0.81	4.01	6.96	9.88	7.00	1.56	5.12	1.77	2.10	12.46	4.74	1.60	1.70	0.38	0.00	8.30	0.03	0.29	0.69	8.15	3.54	4.52	0.55	2.72	0.72	16.54	2.36	2.27	1.79	1.91	1.03	2.23	3.68	2.66	0.69	0.26	0.21	0.09	0.53	0.24	0.12	0.07	0.10	10.73	1.29	5.74	3.49	2.99	3.20	0.24	0.22	0.34	0.24	0.52	0.07	0.03	0.00	6.76	4.78	0.17	0.02	0.33	0.00	0.33	0.00	1.93	0.00	0.00	14.30
405.Biden.10.10.02.docx	1.00	10185.00	19.97	21.96	84.19	56.40	13.30	7.25	2.23	2.24	0.22	1.82	0.75	6.06	8.73	14.16	9.35	2.41	7.82	2.01	2.60	14.05	5.75	1.91	1.97	0.69	0.00	9.03	0.01	0.33	0.64	6.29	2.41	3.82	0.40	2.41	0.37	18.91	2.41	2.68	2.73	2.30	1.88	1.02	5.18	3.02	1.38	0.35	0.77	0.21	0.35	0.11	0.17	0.05	0.03	11.40	1.77	5.61	3.74	3.44	3.07	0.11	0.27	0.61	0.26	0.61	0.08	0.09	0.05	5.65	5.27	0.30	0.21	0.29	0.00	0.35	0.00	1.64	0.00	0.09	13.80
406.Byrd.10.10.02.docx	1.00	12215.00	16.09	20.47	83.77	57.01	15.12	7.79	2.87	2.12	0.31	1.51	0.99	7.33	8.55	14.37	8.57	2.44	8.05	1.60	3.51	14.93	4.71	1.54	1.78	0.59	0.02	9.91	0.15	0.16	0.76	5.09	2.57	2.52	0.30	1.65	0.32	15.91	2.69	1.55	1.78	1.69	1.21	1.32	4.55	1.95	1.60	0.34	1.02	0.21	0.79	0.43	0.20	0.13	0.05	12.14	1.60	6.05	4.07	2.96	2.62	0.38	0.25	0.56	0.29	0.67	0.09	0.15	0.00	6.26	5.22	0.30	0.24	0.74	0.01	0.20	0.00	1.90	0.00	0.29	15.16
407.Warner.10.10.02.docx	1.00	1861.00	19.19	30.74	73.29	48.04	11.12	5.64	2.79	1.50	0.05	0.81	0.48	5.48	8.97	10.26	6.66	2.26	5.27	1.02	2.10	13.65	4.30	1.24	1.67	0.27	0.00	5.70	0.11	0.59	0.32	4.62	2.36	2.26	0.16	1.72	0.27	13.76	2.63	1.88	1.13	1.34	1.29	1.02	3.39	1.67	0.91	0.21	0.48	0.16	0.48	0.21	0.11	0.16	0.00	11.61	1.50	5.10	4.73	3.39	4.19	0.32	0.21	0.27	0.00	0.59	0.00	0.16	0.00	5.86	6.56	0.27	0.27	0.05	0.00	0.05	0.00	0.64	0.00	0.05	13.76
408.Specter.10.10.02.docx	1.00	3129.00	23.01	29.50	72.42	48.10	9.40	4.51	2.14	1.34	0.10	0.83	0.10	4.89	8.50	13.61	8.82	2.52	7.41	1.31	3.00	12.40	4.25	1.57	1.57	0.22	0.00	4.67	0.06	0.03	0.29	5.08	2.14	2.91	0.48	2.01	0.13	16.65	3.68	2.40	1.63	2.27	1.18	1.41	3.07	2.33	0.93	0.19	0.58	0.13	0.29	0.06	0.10	0.10	0.03	10.45	1.34	5.31	3.71	2.56	3.55	0.13	0.16	0.13	0.06	0.74	0.06	0.06	0.06	5.05	6.14	0.22	0.06	0.13	0.00	0.67	0.00	1.50	0.00	0.06	13.84
409.Lott.10.10.02.docx	1.00	1087.00	15.31	22.54	78.84	50.60	12.24	7.91	2.39	2.85	0.46	1.38	0.83	4.32	6.53	17.20	9.94	4.78	8.74	1.29	3.68	11.22	5.34	0.64	2.12	0.74	0.00	9.02	0.00	0.09	0.37	4.97	3.22	1.75	0.18	0.83	0.09	18.95	2.39	2.58	1.29	1.84	2.21	0.46	6.99	1.56	1.29	0.28	0.83	0.18	0.28	0.09	0.00	0.09	0.09	13.62	3.04	5.52	4.60	2.39	3.68	0.37	0.09	0.00	0.09	0.00	0.18	0.09	0.00	7.73	6.81	0.00	0.09	0.09	0.00	0.09	0.00	0.55	0.00	0.18	15.55
41.Byrd.1.29.03.docx	1.00	1765.00	21.27	29.29	72.01	45.44	9.97	5.95	1.87	1.13	0.00	2.38	0.57	4.02	9.24	10.25	6.57	1.19	6.80	1.19	1.81	12.58	4.65	0.85	1.08	0.23	0.00	8.22	0.34	0.11	1.25	5.95	2.21	3.68	0.45	2.72	0.11	13.14	1.93	1.42	1.25	2.15	0.91	0.96	3.97	1.81	1.42	0.17	0.85	0.23	0.40	0.23	0.06	0.06	0.06	11.16	1.42	6.06	3.46	3.46	3.40	0.06	0.34	0.06	0.28	1.08	0.00	0.06	0.00	5.50	4.87	0.17	0.00	0.23	0.00	0.28	0.00	1.30	0.00	0.00	12.35
410.Daschle.10.10.02.docx	1.00	2346.00	19.71	31.71	74.38	46.89	10.32	5.67	0.98	3.07	0.00	0.85	0.77	4.65	7.50	11.08	7.25	1.32	7.12	1.49	2.09	12.28	4.73	1.62	2.00	0.85	0.00	8.10	0.04	0.17	0.94	7.03	2.90	4.13	0.98	2.09	0.30	18.29	3.20	2.60	2.47	2.13	1.28	1.15	5.46	2.05	0.51	0.17	0.26	0.04	0.21	0.04	0.17	0.00	0.00	9.89	1.83	5.29	2.51	3.84	4.01	0.09	0.13	0.34	0.21	0.68	0.09	0.00	0.00	6.22	6.27	0.04	0.00	0.13	0.00	0.30	0.00	1.45	0.00	0.00	14.41
411.Dayton.10.10.02.docx	1.00	1546.00	18.63	29.11	76.58	50.26	12.48	5.76	2.01	2.46	0.06	0.65	0.58	6.73	6.34	13.39	8.47	2.26	6.40	2.46	3.69	12.94	6.02	1.62	1.55	0.26	0.06	6.47	0.00	0.06	0.52	5.17	2.98	2.20	0.39	1.29	0.39	18.11	3.82	2.59	1.81	2.72	1.36	0.84	4.27	2.98	1.10	0.39	0.58	0.13	0.78	0.45	0.19	0.13	0.00	10.87	1.36	4.53	4.92	2.59	2.98	0.26	0.19	0.32	0.45	0.97	0.00	0.06	0.00	6.02	7.50	0.19	0.26	0.52	0.00	0.00	0.00	2.01	0.00	0.00	16.49
412.Nickles.10.10.02.docx	1.00	565.00	14.12	24.96	75.93	50.62	13.63	6.90	3.19	2.65	0.35	0.35	0.35	6.73	8.32	14.69	7.61	5.13	4.96	0.71	2.48	12.04	4.25	1.77	2.48	0.35	0.00	8.32	0.00	0.18	0.53	2.30	1.77	0.53	0.35	0.00	0.35	18.58	3.72	3.01	1.06	1.42	2.12	0.35	5.49	2.30	3.54	0.18	3.36	0.00	0.18	0.00	0.18	0.00	0.00	13.45	3.89	5.84	3.72	1.06	1.77	0.18	0.35	0.35	0.00	0.00	0.18	0.18	0.00	10.27	5.49	0.35	0.00	0.18	0.00	0.53	0.00	1.24	0.00	0.00	18.05
413.Bingaman.10.10.02.docx	1.00	865.00	24.71	31.45	74.68	46.13	10.17	5.43	1.85	2.31	0.00	1.04	0.23	4.74	6.36	11.79	7.75	1.50	6.47	1.50	2.54	13.41	4.62	1.39	1.39	0.46	0.00	6.24	0.00	0.00	0.35	6.13	2.31	3.82	0.35	3.24	0.12	16.42	2.89	3.47	1.27	1.97	1.39	0.69	3.47	2.89	0.69	0.35	0.35	0.00	0.00	0.00	0.00	0.00	0.00	12.37	1.85	5.55	4.74	4.51	5.90	0.00	0.00	0.46	0.12	0.69	0.00	0.23	0.00	4.74	6.13	0.35	0.00	0.00	0.00	0.12	0.00	0.46	0.00	0.00	11.79
413.Levin.10.10.02.docx	1.00	3226.00	23.38	30.97	75.64	49.26	11.31	5.95	1.36	3.35	0.28	0.46	0.50	5.36	8.21	11.41	7.72	0.99	7.04	1.67	2.73	11.90	5.15	1.89	1.86	0.31	0.00	7.87	0.00	0.19	0.19	6.23	2.05	4.15	0.46	2.91	0.40	20.61	3.01	3.07	2.76	2.23	1.49	2.29	4.99	3.22	0.93	0.09	0.81	0.03	0.19	0.06	0.12	0.00	0.00	10.79	1.83	5.61	3.13	2.29	2.91	0.03	0.03	0.09	0.00	0.25	0.12	0.09	0.03	7.13	6.23	0.34	0.34	0.22	0.00	1.12	0.00	1.92	0.06	0.00	17.42
415.Sanders.2.16.07.docx	1.00	2003.00	22.01	28.71	75.09	48.93	12.03	6.34	1.75	2.80	0.15	0.45	1.20	5.69	7.09	11.98	7.89	1.65	7.39	1.15	2.80	12.58	4.29	1.35	2.00	1.20	0.00	8.89	0.10	0.25	1.05	6.19	1.90	4.29	0.55	2.45	0.70	13.43	1.60	1.20	1.50	1.35	1.60	1.55	3.89	1.55	1.05	0.35	0.50	0.20	0.85	0.25	0.55	0.00	0.05	12.33	1.55	6.89	3.69	3.34	3.15	0.10	0.35	0.65	0.05	1.75	0.05	0.05	0.00	4.84	5.64	0.30	0.25	0.05	0.00	0.40	0.00	1.40	0.00	0.20	13.08
416.Durbin.2.16.07.docx	1.00	2047.00	18.95	26.43	74.60	49.15	13.48	7.23	2.05	2.00	0.49	0.54	2.15	6.25	7.43	13.19	7.28	2.83	6.64	1.27	2.15	11.48	4.64	1.61	2.54	0.68	0.00	10.75	0.39	0.10	0.98	5.52	2.88	2.64	0.29	1.76	0.05	15.53	1.86	0.88	2.10	2.00	0.98	1.32	4.89	2.39	1.07	0.24	0.68	0.05	0.24	0.10	0.10	0.00	0.05	10.75	1.91	4.59	3.76	2.00	2.00	0.34	0.83	0.44	0.05	0.93	0.00	0.00	0.00	5.67	6.20	0.29	0.20	0.20	0.00	0.44	0.00	1.51	0.00	0.20	14.70
417.Santorum.4.27.06.docx	1.00	630.00	30.00	37.30	70.79	38.25	5.71	2.54	0.79	1.27	0.00	0.00	0.48	3.17	5.71	5.08	3.17	0.95	2.86	0.48	1.59	14.92	5.40	0.79	2.06	0.48	0.00	7.46	0.00	0.00	1.90	7.30	4.76	2.54	0.48	0.95	0.16	13.02	1.43	0.95	1.11	2.06	1.27	1.27	4.60	1.90	0.95	0.00	0.63	0.32	0.63	0.16	0.48	0.16	0.00	13.97	1.43	9.52	2.70	3.17	2.38	0.00	0.32	0.32	2.54	0.48	0.00	0.00	0.00	4.60	7.62	0.48	1.59	0.00	0.00	0.32	0.00	4.13	0.00	0.00	18.73
418.Santorum.3.2.06.docx	1.00	1147.00	18.80	35.75	68.61	42.81	6.71	3.57	0.96	0.87	0.09	0.61	1.05	3.14	7.93	10.37	6.45	1.66	6.45	0.17	2.27	13.95	4.71	0.35	1.39	0.61	0.00	6.19	0.00	0.09	1.05	6.45	3.49	2.96	1.13	1.13	0.00	10.90	0.52	1.39	0.52	1.48	0.87	1.22	4.10	1.05	0.52	0.00	0.26	0.26	0.61	0.26	0.26	0.09	0.00	10.99	1.48	6.19	2.62	4.10	2.88	0.26	0.00	0.87	0.87	0.26	0.09	0.17	0.00	6.63	5.32	0.00	0.00	0.00	0.00	0.35	0.00	1.66	0.00	0.35	14.30
419.Coleman.3.2.06.docx	1.00	1143.00	13.29	25.98	76.12	50.39	11.64	7.26	1.92	2.01	0.26	1.22	1.84	4.37	8.66	12.07	8.31	1.75	7.79	1.05	3.59	12.25	4.55	1.22	1.92	0.44	0.00	9.80	0.09	0.35	0.96	4.72	2.27	2.45	0.44	1.14	0.35	15.40	1.84	1.57	2.01	1.22	1.84	0.87	5.34	1.92	1.66	0.52	0.87	0.26	0.26	0.17	0.09	0.00	0.00	11.55	1.40	6.04	3.85	2.97	2.62	0.26	0.09	0.44	0.26	0.09	0.00	0.09	0.00	7.61	4.29	0.17	0.35	0.09	0.00	0.44	0.00	1.49	0.00	0.00	14.44
42.Kennedy.1.29.03.docx	1.00	2563.00	18.44	32.27	69.45	42.57	8.47	4.45	0.82	2.58	0.04	0.78	0.23	4.02	7.22	11.28	7.10	1.40	4.96	2.11	3.24	10.61	4.21	0.94	2.18	0.35	0.00	6.16	0.00	0.08	0.66	7.73	3.08	4.64	0.66	3.24	0.35	13.27	1.83	1.87	1.21	1.64	1.29	0.86	3.86	1.72	0.86	0.20	0.35	0.16	0.62	0.23	0.12	0.20	0.08	11.04	1.29	4.84	4.92	3.08	2.73	0.23	0.16	0.27	0.23	1.60	0.04	0.08	0.16	6.63	4.80	0.23	0.12	0.39	0.00	0.66	0.00	3.08	0.16	0.23	16.47
420.Hutchison.3.2.06.docx	1.00	208.00	11.56	23.08	78.85	50.00	13.94	9.62	3.85	2.40	0.96	0.96	1.44	4.33	6.73	14.90	9.62	0.96	9.62	1.92	2.88	12.50	3.85	1.44	0.96	0.00	0.00	10.10	0.00	0.00	1.92	2.40	0.96	1.44	0.00	0.96	0.48	16.35	0.96	3.37	3.37	1.44	1.44	0.48	5.77	2.40	1.44	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	16.83	4.33	8.65	4.81	4.81	3.85	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	8.65	3.85	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.98
421.Santorum.6.19.01.docx	1.00	391.00	14.48	41.69	66.75	38.62	5.12	1.28	1.02	0.00	0.00	0.00	0.26	3.84	8.70	8.70	7.42	0.77	4.86	1.28	1.28	9.72	4.09	1.79	1.28	0.51	0.00	3.84	0.00	0.00	2.30	5.37	2.30	3.07	0.51	0.77	0.77	14.32	0.77	2.56	1.53	1.02	0.51	0.77	5.63	1.79	1.02	0.77	0.00	0.26	1.79	0.26	0.51	0.00	1.02	9.46	1.02	6.65	1.79	3.07	2.81	0.00	1.02	0.26	2.30	0.00	0.00	0.00	0.00	7.93	4.09	0.00	0.00	0.00	0.00	0.77	0.00	0.77	0.00	0.00	13.55
422.Sessions.1.10.03.docx	1.00	1087.00	13.42	26.22	78.56	52.62	13.16	6.35	1.29	2.30	0.46	0.00	2.30	6.81	7.73	12.33	9.02	1.93	8.92	0.55	3.40	11.96	5.70	1.10	2.58	0.83	0.00	8.74	0.00	0.09	1.20	5.61	3.31	2.30	0.00	1.01	0.46	14.81	1.66	2.39	1.38	1.56	0.92	0.37	5.52	2.12	1.29	0.55	0.64	0.09	0.55	0.09	0.37	0.00	0.09	12.33	1.93	8.10	2.30	2.21	2.12	0.74	0.00	1.01	0.09	0.00	0.09	0.28	0.00	6.44	5.06	0.28	0.09	1.10	0.00	0.55	0.00	1.01	0.00	0.09	14.63
423.Shaheen.9.10.13.docx	1.00	211.00	19.18	36.49	74.88	45.97	13.27	8.06	4.27	2.37	0.00	0.47	0.95	5.21	4.74	11.37	5.69	0.95	8.53	0.95	1.42	15.64	3.79	0.47	2.37	0.47	0.00	7.11	0.00	0.47	0.95	6.16	2.84	2.84	0.47	1.42	0.00	18.01	2.37	2.84	0.95	2.84	2.37	1.42	5.21	0.95	1.90	1.42	0.47	0.00	0.47	0.00	0.47	0.00	0.00	11.85	2.37	7.58	3.79	2.84	3.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.21	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	8.53
424.Smith.12.15.05.docx	1.00	276.00	21.23	35.87	72.10	44.93	11.23	5.80	2.54	0.72	0.00	0.72	1.81	5.43	7.25	9.78	6.16	1.09	6.88	0.36	2.17	11.59	3.26	1.81	1.81	0.36	0.00	7.61	0.00	0.00	1.09	5.07	1.45	3.62	0.00	2.17	0.72	7.97	0.72	0.00	1.09	2.17	0.00	0.36	2.17	2.54	1.45	0.36	1.09	0.00	0.00	0.00	0.00	0.00	0.00	14.86	1.09	8.70	5.43	4.71	3.62	0.00	0.00	0.00	2.54	1.09	0.00	0.00	0.36	8.70	6.16	0.00	0.00	0.00	0.00	1.09	0.00	5.43	0.00	0.00	21.38
425.Specter.2.12.98.docx	1.00	1399.00	21.86	27.66	75.77	50.96	12.44	7.08	3.50	1.86	0.00	1.22	0.50	5.36	8.43	12.79	7.58	2.93	6.93	1.07	3.29	13.22	5.58	1.00	1.36	0.21	0.00	6.79	0.07	0.07	0.50	4.93	3.22	1.57	0.00	1.36	0.07	15.37	2.57	1.64	1.43	1.86	0.86	0.43	4.86	2.22	1.79	0.64	1.00	0.14	0.29	0.29	0.00	0.00	0.00	10.44	1.72	5.79	2.86	3.93	2.86	0.43	0.14	0.43	0.64	0.21	0.00	0.07	0.07	5.00	4.86	0.07	0.07	0.07	0.00	0.36	0.00	0.14	0.00	0.00	10.58
426.Specter.3.23.99.docx	1.00	1265.00	23.00	28.62	72.33	48.14	7.67	3.32	1.34	1.42	0.00	0.32	0.24	4.35	11.70	10.59	7.27	2.29	5.14	1.03	3.08	13.28	3.56	1.11	1.98	0.40	0.00	5.38	0.00	0.00	1.19	3.48	1.98	1.50	0.24	0.79	0.00	14.23	2.92	2.69	1.26	1.03	0.63	0.63	3.24	1.98	1.50	0.63	0.63	0.24	0.16	0.00	0.08	0.08	0.00	11.86	1.26	6.48	3.87	2.69	4.19	0.08	0.16	0.08	0.00	0.32	0.00	0.00	0.00	4.90	4.90	0.00	0.00	0.00	0.00	0.24	0.00	0.63	0.00	0.00	10.67
427.Boxer.10.10.02.docx	1.00	1192.00	15.48	27.85	76.26	48.66	12.58	6.29	2.18	1.85	0.25	1.34	0.67	6.29	8.47	14.35	8.31	1.93	8.98	2.01	3.27	10.15	4.11	2.18	0.84	0.42	0.00	8.22	0.25	0.00	0.92	5.29	2.18	3.02	0.34	1.76	0.76	16.36	3.52	2.01	2.43	2.85	1.17	1.26	3.19	2.85	1.09	0.59	0.34	0.08	0.59	0.34	0.08	0.17	0.00	10.99	2.85	4.53	3.19	2.94	2.18	0.17	0.17	0.34	0.08	0.67	0.08	0.00	0.00	7.05	5.45	0.25	0.25	0.92	0.00	0.42	0.00	0.50	0.00	0.00	14.85
428.Sarbanes.10.10.02.docx	1.00	770.00	23.33	31.30	75.45	50.91	13.51	5.97	3.38	0.65	0.26	1.43	0.26	7.53	7.40	11.82	7.27	2.34	7.27	0.78	2.73	13.77	5.45	0.65	1.04	1.04	0.00	5.97	0.00	0.52	0.39	3.64	1.95	1.56	0.00	1.30	0.00	15.84	3.38	2.60	2.08	1.95	1.04	0.78	3.51	1.95	0.78	0.13	0.65	0.00	1.04	0.00	0.52	0.52	0.00	9.22	1.82	3.51	3.77	2.21	3.90	0.39	0.39	0.13	0.00	0.65	0.00	0.13	0.00	4.42	5.58	0.78	0.26	0.91	0.00	1.04	0.00	1.95	0.00	0.00	14.94
429.Feingold.10.10.02.docx	1.00	142.00	23.67	42.96	68.31	39.44	8.45	4.93	4.93	0.00	0.00	0.00	0.00	3.52	4.23	6.34	4.23	0.70	4.93	0.70	0.70	14.08	2.82	3.52	2.82	0.00	0.00	6.34	0.00	0.70	1.41	7.04	4.23	2.82	0.70	2.11	0.00	18.31	5.63	1.41	1.41	3.52	0.70	3.52	1.41	3.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.86	1.41	7.75	0.70	4.23	3.52	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	4.23	2.11	0.00	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	8.45
43.McCain.1.29.03.docx	1.00	1540.00	25.25	30.91	72.79	46.30	9.74	5.65	2.21	2.01	0.13	0.84	0.45	4.09	8.57	11.30	6.95	2.86	4.74	1.62	2.14	11.75	5.58	1.23	2.21	0.52	0.00	7.86	0.00	0.13	1.30	6.17	2.99	3.12	0.45	1.82	0.52	16.10	2.40	2.08	1.49	2.21	0.91	1.23	4.42	1.82	1.36	0.13	1.17	0.06	0.32	0.19	0.00	0.13	0.00	10.58	1.23	4.74	4.35	2.99	2.40	0.06	0.00	0.32	0.13	0.26	0.13	0.06	0.00	4.42	5.91	0.06	0.52	0.32	0.00	0.19	0.00	2.08	0.06	0.00	13.64
430.Corzine.10.10.02.docx	1.00	358.00	19.89	41.06	67.04	40.78	6.98	5.31	1.96	2.79	0.28	0.00	0.28	1.68	8.66	4.75	1.96	0.56	3.63	0.00	2.79	12.29	7.82	1.12	1.12	0.00	0.00	6.42	0.00	0.28	0.28	7.54	4.19	3.35	0.56	2.51	0.00	15.36	1.40	0.84	1.40	2.79	0.56	1.96	6.15	2.79	0.84	0.00	0.28	0.56	0.00	0.00	0.00	0.00	0.00	14.80	2.79	7.82	3.63	1.96	2.23	0.00	0.28	0.56	0.00	0.28	0.00	0.00	0.00	5.87	5.03	0.00	0.00	0.00	0.00	1.40	0.00	0.84	0.00	0.00	13.13
431.Akaka.10.10.02.docx	1.00	2333.00	21.60	35.62	69.14	42.99	7.33	3.51	0.43	2.06	0.00	0.51	0.51	3.81	8.02	9.43	6.56	1.16	4.89	1.46	1.93	12.17	4.71	0.94	2.14	1.03	0.00	5.57	0.04	0.17	0.56	7.07	2.49	4.54	0.30	3.51	0.17	13.97	1.37	1.89	1.54	1.84	1.71	1.24	3.86	1.93	0.43	0.17	0.17	0.04	0.47	0.13	0.30	0.00	0.04	10.42	1.03	5.70	3.43	4.33	3.30	0.21	0.26	0.86	0.00	1.37	0.04	0.04	0.00	5.74	5.06	0.09	0.13	0.26	0.00	0.90	0.00	3.56	0.04	0.34	16.16
432.Jeffords.10.10.02.docx	1.00	721.00	16.39	34.26	72.95	40.50	6.80	3.61	0.69	2.91	0.00	0.00	0.00	3.19	10.40	7.35	4.58	0.42	5.69	0.69	2.22	11.10	4.58	0.14	2.22	0.55	0.00	6.10	0.00	0.97	1.11	8.88	5.13	3.74	0.14	2.08	0.55	14.98	2.77	1.66	2.50	1.66	0.69	1.66	5.13	0.83	0.69	0.28	0.14	0.28	0.69	0.28	0.28	0.00	0.14	13.31	1.94	7.49	3.33	4.16	6.66	0.14	0.00	0.42	0.00	0.83	0.00	0.00	0.00	9.15	3.33	0.00	0.00	0.00	0.00	0.42	0.00	0.69	0.00	0.00	13.59
433.Durbin.10.10.02.docx	1.00	5643.00	17.15	25.59	78.15	51.85	13.61	7.27	2.04	3.74	0.50	0.55	0.44	6.34	8.36	12.56	8.20	2.50	7.66	0.99	2.55	12.48	4.87	1.49	1.59	0.64	0.00	9.43	0.12	0.25	0.50	5.97	2.27	3.69	0.57	2.46	0.19	16.06	2.30	1.90	1.65	1.81	1.13	0.64	5.40	2.55	1.84	0.44	1.17	0.21	0.18	0.07	0.09	0.00	0.02	13.01	2.20	6.82	3.88	2.59	2.76	0.14	0.27	0.21	0.05	0.78	0.09	0.07	0.00	6.52	5.72	0.35	0.12	0.51	0.00	0.23	0.00	1.12	0.00	0.04	14.62
434.Reid.10.10.02.docx	1.00	513.00	12.21	23.59	75.83	55.56	17.54	9.94	3.31	2.34	0.19	2.14	1.95	7.60	7.41	16.18	11.50	6.43	7.41	1.36	2.34	11.11	1.56	2.92	2.73	0.39	0.00	10.92	0.00	0.39	0.19	2.73	1.95	0.78	0.19	0.00	0.39	13.45	1.95	0.97	1.95	2.14	1.17	0.00	4.09	2.14	0.97	0.39	0.39	0.19	0.19	0.19	0.00	0.00	0.00	10.72	0.58	2.92	7.21	1.56	2.73	0.00	0.00	0.39	0.00	0.00	0.19	0.39	0.19	8.58	5.07	0.19	0.19	0.00	0.00	0.58	0.00	1.56	0.00	0.00	16.18
435.Cochran.10.10.02.docx	1.00	196.00	24.50	41.33	68.37	45.92	9.69	7.14	2.55	4.08	0.00	0.51	0.00	2.55	10.20	11.22	8.16	0.51	7.14	1.53	2.04	11.73	4.08	0.51	1.02	0.00	0.00	8.67	0.00	0.51	1.02	8.16	4.59	3.57	0.00	3.06	0.00	13.78	3.06	0.51	1.53	0.00	1.53	1.53	5.61	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.51	0.00	0.00	8.16	0.51	6.12	1.02	2.04	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.59	4.59	0.51	0.00	0.00	0.00	1.02	0.00	0.51	0.00	0.00	11.22
